,日期,转债价格,涨跌,涨跌幅,成交量(手),成交金额(万),纯债YTM,涨跌BP,转股价值,纯债价值,转股溢价率,纯债溢价率,平底溢价率,正股价格,转股价,到期时间,权证价格,600566.SH,risk_free,g,cp_sign,iv
0,2021-08-26 00:00:00,109.32,0.0599999999999881,0.0005491488193299,1610.0,175.7688,-1.3863,-4.8,69.10255968,103.6756,0.581995,0.054443,-0.333473260053474,16.17,23.4,1.21640002727509,1.3207896,110038.SH,0.02,0,1,0.4455770117295885
1,2021-08-25 00:00:00,109.26,0.150000000000006,0.001374759417102,6215.0,678.4071,-1.3383,-11.53,68.76067936,103.6671,0.588989,0.053951,-0.336716476490613,16.09,23.4,1.21920001506805,1.3087386,,0.02,0,1,0.44718677688862724
2,2021-08-24 00:00:00,109.11,1.3,0.0120582506261014,16697.0,1816.5529,-1.223,-98.54,69.10255968,103.6543,0.578957,0.052634,-0.333336294972809,16.17,23.4,1.22189998626709,1.2766338,,0.02,0,1,0.43760939222331846
3,2021-08-23 00:00:00,107.81,1.10000000000001,0.0103083122481493,22232.0,2409.4303,-0.2376,-84.46,67.47862816,103.6592,0.597692,0.040043,-0.349033870992637,15.79,23.4,1.22469997406006,0.971287200000001,,0.02,0,1,0.4056257460578946
4,2021-08-20 00:00:00,106.71,-0.0600000000000023,-0.0005619556055071,4058.0,432.9043,0.607,4.77,62.09401312,103.6166,0.718524,0.029854,-0.400732960548792,14.53,23.4,1.23290002346039,0.723855599999997,,0.02,0,1,0.41714415288099344
5,2021-08-19 00:00:00,106.77,-0.27000000000001,-0.0025224215246637,4898.0,522.878,0.5593,20.84,62.52136352,103.6162,0.707735,0.030437,-0.396606288205898,14.63,23.4,1.23559999465942,0.737989199999998,,0.02,0,1,0.41485907801275357
6,2021-08-18 00:00:00,107.04,-0.159999999999997,-0.0014925373134328,1321.0,141.3805,0.3509,12.29,62.94871392,103.5908,0.700432,0.033296,-0.392332968564776,14.73,23.4,1.23839998245239,0.807112800000001,,0.02,0,1,0.4233429870199162
7,2021-08-17 00:00:00,107.2,-0.0600000000000023,-0.0005593884020138,4258.0,456.9236,0.228,4.61,63.58973952,103.566,0.685808,0.035089,-0.385997919008169,14.88,23.4,1.24109995365143,0.850356,,0.02,0,1,0.4240221450439464
8,2021-08-16 00:00:00,107.26,0.260000000000005,0.0024299065420561,2294.0,245.733,0.1819,-19.54,64.91452576,103.5445,0.652327,0.035883,-0.373076061403551,15.19,23.4,1.24380004405975,0.869427000000001,,0.02,0,1,0.4124332801817046
9,2021-08-13 00:00:00,107.0,0.0600000000000023,0.0005610622779128,5859.0,627.2403,0.3773,-4.45,64.91452576,103.4435,0.648322,0.034381,-0.372463946405526,15.19,23.4,1.25209999084473,0.832221,,0.02,0,1,0.40412945599191546
10,2021-08-12 00:00:00,106.94,-1.01000000000001,-0.0093561834182492,2484.0,266.4234,0.4218,75.71,65.170936,103.4585,0.640916,0.033651,-0.370076542768356,15.25,23.4,1.25479996204376,0.814670999999999,,0.02,0,1,0.39765488082164296
11,2021-08-11 00:00:00,107.95,-0.439999999999998,-0.0040594150751914,3635.0,393.096,-0.3353,32.4,66.19657696,103.4364,0.630748,0.043636,-0.360026287071089,15.49,23.4,1.25750005245209,1.0561824,,0.02,0,1,0.42853659665596877
12,2021-08-10 00:00:00,108.39,0.189999999999998,0.0017560073937153,1897.0,205.636,-0.6593,-14.1,66.70939744,103.4466,0.624808,0.047787,-0.355132044552455,15.61,23.4,1.26030004024506,1.1567556,,0.02,0,1,0.4389244436999221
13,2021-08-09 00:00:00,108.2,0.670000000000002,0.0062308193062401,8796.0,949.806,-0.5183,-49.61,66.62392736,103.4403,0.624042,0.046014,-0.355919043544924,15.59,23.4,1.26300001144409,1.1137698,,0.02,0,1,0.432321223867176
14,2021-08-06 00:00:00,107.53,0.730000000000004,0.0068352059925094,30599.0,3283.3362,-0.0222,-54.2,65.34187616,103.4177,0.645652,0.039764,-0.368175117412203,15.29,23.4,1.27119994163513,0.962278200000001,,0.02,0,1,0.4195063632933301
15,2021-08-05 00:00:00,106.8,-0.13000000000001,-0.001215748620593,4422.0,472.7708,0.5198,9.79,65.8119616,103.443,0.622804,0.032453,-0.36378525758147,15.4,23.4,1.27400004863739,0.785538,,0.02,0,1,0.3823213573058277
16,2021-08-04 00:00:00,106.93,0.0200000000000102,0.0001870732391732,6987.0,743.966,0.4219,-1.39,65.68375648,103.3654,0.627951,0.034485,-0.364547938865423,15.37,23.4,1.27670001983643,0.834116400000003,,0.02,0,1,0.39207835432854
17,2021-08-03 00:00:00,106.91,0.189999999999998,0.0017803598200899,5682.0,607.9128,0.4358,-14.01,66.15384192,103.3035,0.616083,0.034912,-0.359616644934586,15.48,23.4,1.27950000762939,0.843920999999999,,0.02,0,1,0.38839209123045354
18,2021-08-02 00:00:00,106.72,1.02,0.0096499526963102,18232.0,1941.4786,0.5759,-75.59,65.68375648,103.271,0.624754,0.033398,-0.363967072266174,15.37,23.4,1.28219997882843,0.807066,,0.02,0,1,0.3862785366478353
19,2021-07-30 00:00:00,105.7,-0.179999999999993,-0.0017000377786172,1869.0,197.5272,1.3318,13.76,64.65811552,103.2506,0.634753,0.023723,-0.373774917337042,15.13,23.4,1.29040002822876,0.573159599999999,,0.02,0,1,0.3503250457642463
20,2021-07-29 00:00:00,105.88,0.589999999999989,0.0056035710893721,2016.0,213.1511,1.1942,-43.95,65.170936,103.2701,0.624651,0.025273,-0.368927346831271,15.25,23.4,1.29320001602173,0.610716599999999,,0.02,0,1,0.35249820543736515
21,2021-07-28 00:00:00,105.29,-0.0599999999999881,-0.0005695301376363,6122.0,643.6345,1.6337,4.85,65.29914112,103.241,0.612427,0.019847,-0.367507665365504,15.28,23.4,1.29589998722076,0.479466000000002,,0.02,0,1,0.32366782820104145
22,2021-07-27 00:00:00,105.35,-0.27000000000001,-0.0025563340276463,4376.0,462.1574,1.5852,20.52,64.57264544,103.2243,0.631497,0.020593,-0.374443368082903,15.11,23.4,1.2985999584198,0.497413799999999,,0.02,0,1,0.33399165322753793
23,2021-07-26 00:00:00,105.62,-0.339999999999989,-0.0032087580218949,3777.0,398.8881,1.38,26.0,66.75213248,103.2468,0.582272,0.022986,-0.35347020459714,15.62,23.4,1.30139994621277,0.555328800000003,,0.02,0,1,0.3250691154923212
24,2021-07-23 00:00:00,105.96,-0.140000000000001,-0.0013195098963242,3947.0,419.1729,1.12,10.52,68.93161952,103.213,0.537176,0.026615,-0.332142079776772,16.13,23.4,1.3095999956131,0.642798,,0.02,0,1,0.3199935163414021
25,2021-07-22 00:00:00,106.1,-0.0400000000000063,-0.0003768607499529,1125.0,119.4606,1.0148,3.13999999999999,69.52991008,103.2149,0.525962,0.027952,-0.326357821593588,16.27,23.4,1.31229996681213,0.675113399999999,,0.02,0,1,0.3197352500615677
26,2021-07-21 00:00:00,106.14,0.0600000000000023,0.0005656108597285,1583.0,168.165,0.9834,-4.16999999999998,70.55555104,103.167,0.504346,0.028817,-0.316103492008103,16.51,23.4,1.3150999546051,0.695682,,0.02,0,1,0.3132048020331063
27,2021-07-20 00:00:00,106.08,-0.120000000000005,-0.0011299435028249,2273.0,241.2288,1.0251,8.94999999999999,70.47008096,103.1054,0.505319,0.02885,-0.316523858498197,16.49,23.4,1.31780004501343,0.696056399999999,,0.02,0,1,0.3137276909975199
28,2021-07-19 00:00:00,106.2,-0.0999999999999943,-0.0009407337723423,3591.0,382.334,0.9356,7.81,71.28204672,103.0837,0.489857,0.030231,-0.308503219034629,16.68,23.4,1.32050001621246,0.729214200000002,,0.02,0,1,0.3112752720665505
29,2021-07-16 00:00:00,106.3,0.289999999999992,0.0027355909819827,6564.0,697.8235,0.8575,-20.75,69.74358528,103.0509,0.524154,0.031529,-0.323212264230589,16.32,23.4,1.32879996299744,0.7602894,,0.02,0,1,0.33015926132861884
30,2021-07-15 00:00:00,106.01,-0.25,-0.002352719744024,1954.0,207.1534,1.065,18.23,69.91452544,102.9919,0.516281,0.029304,-0.32116481548549,16.36,23.4,1.33150005340576,0.706235400000001,,0.02,0,1,0.318962746568995
31,2021-07-14 00:00:00,106.26,-0.459999999999994,-0.0043103448275861,1672.0,177.8961,0.8827,33.07,71.3675168,102.9579,0.488913,0.032072,-0.306828161802057,16.7,23.4,1.3342000246048,0.772691400000002,,0.02,0,1,0.3158381015093572
32,2021-07-13 00:00:00,106.72,0.450000000000003,0.0042344970358521,2202.0,234.4674,0.552,-31.98,72.17948256,102.8959,0.478536,0.037165,-0.29851935247177,16.89,23.4,1.33700001239777,0.8948394,,0.02,0,1,0.3268907684757725
33,2021-07-12 00:00:00,106.27,0.450000000000003,0.0042525042525042,1692.0,179.4188,0.8718,-31.6,72.52136288,102.8943,0.465361,0.032807,-0.295185808348956,16.97,23.4,1.3396999835968,0.789913799999999,,0.02,0,1,0.3068888200998381
34,2021-07-09 00:00:00,105.82,-0.0200000000000102,-0.0001889644746788,546.0,57.7649,1.1878,1.66999999999999,72.05127744,102.8419,0.468676,0.028958,-0.299397643956403,16.86,23.4,1.34790003299713,0.696875399999999,,0.02,0,1,0.2953101855917911
35,2021-07-08 00:00:00,105.84,-0.219999999999999,-0.0020742975674146,1483.0,157.0928,1.1711,15.92,72.82050816,102.7767,0.453437,0.029805,-0.29146870681779,17.04,23.4,1.3507000207901,0.7168122,,0.02,0,1,0.2911157624941532
36,2021-07-07 00:00:00,106.06,-0.0300000000000011,-0.0002827787727401,3954.0,418.0806,1.0119,2.33,73.11965344,102.7551,0.450498,0.032163,-0.288408522399375,17.11,23.4,1.35339999198914,0.773346600000001,,0.02,0,1,0.29695724051582745
37,2021-07-06 00:00:00,106.09,-0.0300000000000011,-0.0002826988315115,1611.0,170.9075,0.9886,2.33,75.29914048,102.7419,0.408915,0.032587,-0.267103874076691,17.62,23.4,1.3561999797821,0.783455400000001,,0.02,0,1,0.27794240971130163
38,2021-07-05 00:00:00,106.12,0.120000000000005,0.0011320754716981,4417.0,469.982,0.9653,-7.86,76.2820464,102.7199,0.391154,0.033101,-0.257378108818252,17.85,23.4,1.35889995098114,0.795623400000002,,0.02,0,1,0.2703978827326993
39,2021-07-02 00:00:00,106.0,-0.0799999999999983,-0.0007541478129713,6626.0,706.2421,1.0439,5.83,77.5640976,102.6191,0.366612,0.032946,-0.244155351196805,18.15,23.4,1.36710000038147,0.791130599999999,,0.02,0,1,0.25718123252092384
40,2021-07-01 00:00:00,106.08,0.349999999999994,0.0033103187364039,9835.0,1047.4016,0.9856,-24.39,78.46153344,102.6153,0.352001,0.033764,-0.235381727286282,18.36,23.4,1.36989998817444,0.810739799999998,,0.02,0,1,0.25150827400062437
41,2021-06-30 00:00:00,105.73,0.100000000000009,0.0009467007478936,3228.0,340.9301,1.2295,-6.79000000000001,76.4957216,102.5892,0.382169,0.030615,-0.254349175156839,17.9,23.4,1.37259995937347,0.7349472,,0.02,0,1,0.2581027257429309
42,2021-06-29 00:00:00,105.63,-0.0900000000000034,-0.0008513053348467,3875.0,409.656,1.2974,6.58000000000001,75.55555072,102.5801,0.398043,0.029732,-0.263448264137001,17.68,23.4,1.3753000497818,0.713676599999999,,0.02,0,1,0.2630469421948162
43,2021-06-28 00:00:00,105.72,-0.109999999999999,-0.0010394028158367,3156.0,333.6792,1.2316,8.41000000000001,75.94016608,102.5694,0.392148,0.030717,-0.259621621263262,17.77,23.4,1.37810003757477,0.737240399999999,,0.02,0,1,0.2628306961642858
44,2021-06-25 00:00:00,105.83,0.039999999999992,0.000378107571604,1074.0,113.6724,1.1475,-2.55000000000001,74.65811488,102.5865,0.417529,0.031617,-0.272242304006863,17.47,23.4,1.38629996776581,0.758978999999999,,0.02,0,1,0.27675487995015297
45,2021-06-24 00:00:00,105.79,0.0400000000000063,0.0003782505910166,4137.0,437.4577,1.173,-2.53999999999999,74.40170464,102.5831,0.421876,0.031261,-0.274717720170281,17.41,23.4,1.38900005817413,0.750414600000001,,0.02,0,1,0.2774906436737102
46,2021-06-23 00:00:00,105.75,0.170000000000002,0.0016101534381511,1087.0,114.7751,1.1984,-11.56,75.17093536,102.5154,0.406794,0.031552,-0.266735189444708,17.59,23.4,1.3918000459671,0.7568964,,0.02,0,1,0.2711933656781589
47,2021-06-22 00:00:00,105.58,0.280000000000001,0.002659069325736,960.0,101.3137,1.314,-19.21,75.55555072,102.4897,0.397382,0.030152,-0.262798596151613,17.68,23.4,1.39450001716614,0.7231302,,0.02,0,1,0.26242679156858406
48,2021-06-21 00:00:00,105.3,0.140000000000001,0.001331304678585,1284.0,135.1648,1.5061,-8.82000000000001,74.91452512,102.4696,0.405602,0.027622,-0.2689097535269,17.53,23.4,1.39730000495911,0.662313599999999,,0.02,0,1,0.25855349668531064
49,2021-06-18 00:00:00,105.16,-0.0499999999999972,-0.000475239996198,1020.0,107.2623,1.5943,3.78000000000001,75.55555072,102.4488,0.391823,0.026464,-0.262504287800345,17.68,23.4,1.40550005435944,0.634420799999998,,0.02,0,1,0.24786025526584757
50,2021-06-17 00:00:00,105.21,-0.200000000000003,-0.0018973531922967,1201.0,126.5019,1.5565,14.11,76.15384128,102.4335,0.381546,0.027105,-0.256553361156262,17.82,23.4,1.40820002555847,0.649701,,0.02,0,1,0.2447816877251718
51,2021-06-16 00:00:00,105.41,-0.150000000000006,-0.0014209928003032,2868.0,302.5642,1.4154,10.58,76.45298656,102.4157,0.378756,0.029237,-0.253503256239034,17.89,23.4,1.41100001335144,0.700666199999999,,0.02,0,1,0.24950253605488054
52,2021-06-15 00:00:00,105.56,-0.109999999999999,-0.001040976625343,2403.0,253.6452,1.3096,8.50000000000002,75.98290112,102.3288,0.38926,0.031577,-0.2574631861216,17.78,23.4,1.41369998455048,0.7561008,,0.02,0,1,0.26146838805750183
53,2021-06-11 00:00:00,105.67,0.0,0.0,1627.0,171.9768,1.2246,0.239999999999996,76.96580704,102.33,0.372947,0.032639,-0.247866636958859,18.01,23.4,1.42470002174377,0.781560000000001,,0.02,0,1,0.25523863347110803
54,2021-06-10 00:00:00,105.67,0.0900000000000034,0.0008524341731388,1479.0,156.3104,1.2222,-5.86,77.43589248,102.2429,0.364613,0.033519,-0.242628168019491,18.12,23.4,1.42739999294281,0.801941399999999,,0.02,0,1,0.25363028546014227
55,2021-06-09 00:00:00,105.58,-0.219999999999999,-0.0020793950850661,2957.0,312.4397,1.2808,15.1,77.73503776,102.2402,0.358204,0.032666,-0.239682260402464,18.19,23.4,1.43009996414185,0.781513199999999,,0.02,0,1,0.24788216354643283
56,2021-06-08 00:00:00,105.8,-0.0499999999999972,-0.0004723665564477,3026.0,320.1477,1.1298,3.57999999999998,78.46153344,102.2951,0.348432,0.034263,-0.232988349979618,18.36,23.4,1.43289995193481,0.820146599999998,,0.02,0,1,0.24644898237027835
57,2021-06-07 00:00:00,105.85,-0.0800000000000125,-0.0007552157084868,1647.0,174.3627,1.094,5.97000000000001,78.07691808,102.4262,0.355715,0.033427,-0.237725132046293,18.27,23.4,1.43560004234314,0.8011692,,0.02,0,1,0.24702250084207486
58,2021-06-04 00:00:00,105.93,0.0900000000000034,0.0008503401360544,1334.0,141.1264,1.0343,-5.80000000000001,78.16238816,102.4754,0.355255,0.033712,-0.237257057205925,18.29,23.4,1.44379997253418,0.808376400000003,,0.02,0,1,0.2464483841415883
59,2021-06-03 00:00:00,105.84,0.0300000000000011,0.0002835270768358,2386.0,252.6254,1.0923,-1.78,78.03418304,102.4433,0.356328,0.033157,-0.238269530169372,18.26,23.4,1.44659996032715,0.794827800000002,,0.02,0,1,0.24546794568004138
60,2021-06-02 00:00:00,105.81,-0.530000000000001,-0.0049840135414707,7287.0,772.0514,1.1101,35.28,78.07691808,102.4871,0.355202,0.032423,-0.238178091876929,18.27,23.4,1.44930005073547,0.777558600000001,,0.02,0,1,0.24247863310272727
61,2021-06-01 00:00:00,106.34,0.0600000000000023,0.0005645464809936,5291.0,562.4729,0.7573,-3.8,79.23076416,102.3502,0.342155,0.038982,-0.22588559514295,18.54,23.4,1.45210003852844,0.933613200000001,,0.02,0,1,0.25255956226429005
62,2021-05-31 00:00:00,106.28,-0.129999999999995,-0.0012216896908184,2493.0,265.1444,0.7953,8.95,77.7777728,102.3399,0.366457,0.0385,-0.240005385973604,18.2,23.4,1.45480000972748,0.9219834,,0.02,0,1,0.26398938308691755
63,2021-05-28 00:00:00,106.41,0.22999999999999,0.002166132981729,26358.0,2807.1064,0.7058,-14.89,78.46153344,102.3689,0.356207,0.039476,-0.233541305611372,18.36,23.4,1.46300005912781,0.9456174,,0.02,0,1,0.2600127673603861
64,2021-05-27 00:00:00,106.18,-0.019999999999996,-0.0001883239171374,2749.0,291.9871,0.8547,1.47,79.10255904,102.366,0.342307,0.037258,-0.227257497215872,18.51,23.4,1.46580004692078,0.892476000000002,,0.02,0,1,0.24708454312001218
65,2021-05-26 00:00:00,106.2,0.390000000000001,0.0036858519988659,4531.0,480.1389,0.84,-25.33,80.7692256,102.3179,0.314858,0.037942,-0.210605127744021,18.9,23.4,1.46850001811981,0.908411400000002,,0.02,0,1,0.2339778278754363
66,2021-05-25 00:00:00,105.81,0.150000000000006,0.001419647927314,2474.0,261.6427,1.0933,-9.63000000000001,80.67085728,102.3109,0.311625,0.034201,-0.211512582921272,19.24,23.85,1.47119998931885,0.83453535,,0.02,0,1,0.22332198840155854
67,2021-05-24 00:00:00,105.66,0.25,0.0023716914903709,3607.0,381.0274,1.1896,-15.67,79.95806904,102.2737,0.321442,0.03311,-0.218195205218937,19.07,23.85,1.47399997711182,0.807632549999998,,0.02,0,1,0.22585211407629854
68,2021-05-21 00:00:00,105.41,-0.600000000000009,-0.005659843410999,11438.0,1205.2585,1.3463,39.29,80.96435832,102.1715,0.30193,0.031697,-0.207564161042952,19.31,23.85,1.48220002651215,0.772382250000001,,0.02,0,1,0.21207490813961002
69,2021-05-20 00:00:00,106.01,0.450000000000003,0.0042629784009094,33302.0,3550.2301,0.9534,-29.01,83.2285092,102.1562,0.273722,0.037725,-0.185281860523394,19.85,23.85,1.48489999771118,0.919131300000002,,0.02,0,1,0.20998793643647534
70,2021-05-19 00:00:00,105.56,0.0300000000000011,0.000284279351843,1224.0,129.1445,1.2435,-1.71999999999999,78.78406488,102.1404,0.339864,0.033479,-0.22866892160203,18.79,23.85,1.48769998550415,0.815574600000001,,0.02,0,1,0.23579525958347097
71,2021-05-18 00:00:00,105.53,0.430000000000007,0.0040913415794482,2981.0,314.4951,1.2607,-27.75,79.83228288,102.0752,0.321896,0.033846,-0.217907161778767,19.04,23.85,1.49039995670319,0.823969800000002,,0.02,0,1,0.22756545561471564
72,2021-05-17 00:00:00,105.1,-0.0600000000000023,-0.000570559147965,3226.0,339.3961,1.5382,4.75000000000001,79.2452808,102.0202,0.326262,0.030188,-0.223239311430481,18.9,23.85,1.49319994449615,0.734532299999998,,0.02,0,1,0.22080821511741036
73,2021-05-14 00:00:00,105.16,-0.100000000000009,-0.0009500285008551,7621.0,802.3457,1.4907,6.74999999999999,79.91614032,101.9684,0.31588,0.0313,-0.216265624252219,19.06,23.85,1.50139999389648,0.761196599999999,,0.02,0,1,0.21791722709771827
74,2021-05-13 00:00:00,105.26,0.140000000000001,0.0013318112633181,25483.0,2705.4549,1.4232,-8.79000000000001,79.37106696,101.9757,0.326175,0.032207,-0.221666858280943,18.93,23.85,1.50409996509552,0.783305550000001,,0.02,0,1,0.22514092269460828
75,2021-05-12 00:00:00,105.12,0.100000000000009,0.0009521995810322,599.0,62.9357,1.5111,-6.17999999999999,76.3102704,101.944,0.377534,0.031154,-0.251449125009809,18.2,23.85,1.50680005550385,0.757476000000001,,0.02,0,1,0.2476070294312964
76,2021-05-11 00:00:00,105.02,0.329999999999998,0.0031521635304231,1422.0,149.1142,1.5729,-21.07,76.68762888,101.9045,0.369452,0.030573,-0.247455913330618,18.29,23.85,1.50960004329681,0.743046749999999,,0.02,0,1,0.24214171788778655
77,2021-05-10 00:00:00,104.69,-0.210000000000008,-0.0020019065776931,4238.0,444.4864,1.7836,14.51,76.39412784,101.8893,0.370394,0.027488,-0.250224235125769,18.22,23.85,1.51230001449585,0.667966949999998,,0.02,0,1,0.23391115721330258
78,2021-05-07 00:00:00,104.9,0.300000000000011,0.0028680688336521,1706.0,178.7311,1.6385,-19.0,79.0356372,101.8309,0.32725,0.030139,-0.223854083583667,18.85,23.85,1.52049994468689,0.731980350000002,,0.02,0,1,0.21992455854427928
79,2021-05-06 00:00:00,104.6,0.0,0.0,5045.0,527.6672,1.8285,1.98,79.664568,101.8101,0.313005,0.027403,-0.217518026207616,19.0,23.85,1.52330005168915,0.665391149999997,,0.02,0,1,0.20577732696361334
80,2021-04-30 00:00:00,104.6,-0.0200000000000102,-0.0001911680367043,1754.0,183.2982,1.8087,1.6,80.83857216,101.7516,0.293936,0.027994,-0.205530211220266,19.28,23.85,1.53970003128052,0.6793434,,0.02,0,1,0.1968020142650269
81,2021-04-29 00:00:00,104.62,-0.0099999999999909,-9.55748829206815e-05,459.0,48.0229,1.7927,0.960000000000005,81.09014448,101.7601,0.29017,0.028104,-0.203124363281876,19.34,23.85,1.54250001907349,0.682086150000003,,0.02,0,1,0.1949051333573997
82,2021-04-28 00:00:00,104.63,0.0999999999999943,0.0009566631589016,2864.0,299.7225,1.7831,-6.02,81.9706476,101.7298,0.276433,0.028509,-0.194231703984476,19.55,23.85,1.54519999027252,0.6916977,,0.02,0,1,0.1887867583832773
83,2021-04-27 00:00:00,104.53,-0.039999999999992,-0.0003825188868699,2948.0,308.3381,1.8433,2.86,80.96435832,101.6772,0.291061,0.028057,-0.203711763109134,19.31,23.85,1.54789996147156,0.680392800000001,,0.02,0,1,0.19530493214000275
84,2021-04-26 00:00:00,104.57,-0.0100000000000051,-9.56205775483373e-05,5773.0,603.6966,1.8147,1.61,79.91614032,101.628,0.308497,0.028949,-0.213640528988074,19.06,23.85,1.55069994926453,0.701666999999998,,0.02,0,1,0.20630320686618753
85,2021-04-23 00:00:00,104.58,0.0499999999999972,0.0004783315794508,6266.0,656.63,1.7986,-2.83,81.38364552,101.6251,0.285025,0.029076,-0.199177707869414,19.41,23.85,1.55889999866486,0.704743649999999,,0.02,0,1,0.19414717891534705
86,2021-04-22 00:00:00,104.53,-0.359999999999999,-0.0034321670321288,7916.0,830.1363,1.8269,22.89,82.05450504,101.5756,0.273909,0.029086,-0.192182915582088,19.57,23.85,1.56159996986389,0.704624400000002,,0.02,0,1,0.18850902166132888
87,2021-04-21 00:00:00,104.89,0.0900000000000034,0.0008587786259542,2661.0,279.1825,1.598,-5.33999999999999,81.09014448,101.5659,0.293499,0.032729,-0.201600689995363,19.34,23.85,1.56439995765686,0.79279785,,0.02,0,1,0.20692374624566773
88,2021-04-20 00:00:00,104.8,0.149999999999991,0.0014333492594361,5202.0,546.9217,1.6514,-9.07,80.79664344,101.5107,0.297084,0.032403,-0.204057863456759,19.27,23.85,1.56710004806519,0.78449805,,0.02,0,1,0.208143328562295
89,2021-04-19 00:00:00,104.65,-0.390000000000001,-0.0037128712871287,6170.0,646.3768,1.7421,25.1,81.1320732,101.4633,0.289872,0.031407,-0.200380105910216,19.35,23.85,1.56990003585815,0.760027950000001,,0.02,0,1,0.20217076418713611
90,2021-04-16 00:00:00,105.04,0.460000000000008,0.0043985465672213,4525.0,475.0362,1.4911,-28.21,82.76729328,101.4249,0.2691,0.035643,-0.183954893916582,19.74,23.85,1.57809996604919,0.862201350000003,,0.02,0,1,0.20001614844556434
91,2021-04-15 00:00:00,104.58,0.0,0.0,447.0,46.7659,1.7732,0.31000000000001,80.58699984,101.4202,0.297728,0.031156,-0.205414702002165,19.22,23.85,1.58080005645752,0.753612300000001,,0.02,0,1,0.20503008932610034
92,2021-04-14 00:00:00,104.58,0.0799999999999983,0.0007655502392344,3507.0,366.5878,1.7701,-4.64,80.79664344,101.3643,0.294361,0.031724,-0.202908287829147,19.27,23.85,1.58360004425049,0.76694445,,0.02,0,1,0.20473089545692963
93,2021-04-13 00:00:00,104.5,-0.25,-0.0023866348448687,2810.0,294.2474,1.8165,15.75,80.79664344,101.2942,0.293371,0.031648,-0.202356665633373,19.27,23.85,1.58630001544952,0.764583299999999,,0.02,0,1,0.20423789161789613
94,2021-04-12 00:00:00,104.75,-0.019999999999996,-0.0001908943399827,1822.0,190.5438,1.659,2.10000000000001,81.63521784,101.2591,0.283147,0.034475,-0.193798702141338,19.47,23.85,1.58899998664856,0.832579649999999,,0.02,0,1,0.2052385209834154
95,2021-04-09 00:00:00,104.77,0.269999999999996,0.0025837320574162,3080.0,322.9172,1.638,-16.27,83.60586768,101.2436,0.253141,0.034831,-0.17421083722823,19.94,23.85,1.59730005264282,0.841046399999999,,0.02,0,1,0.18919008996871775
96,2021-04-08 00:00:00,104.5,0.019999999999996,0.0001914241960183,4926.0,514.8364,1.8007,-0.910000000000011,83.68972512,101.2406,0.24866,0.032195,-0.173358068600937,19.96,23.85,1.60000002384186,0.7773669,,0.02,0,1,0.18110651510383224
97,2021-04-07 00:00:00,104.48,0.150000000000006,0.0014377456148759,1801.0,188.2389,1.8098,-8.89,83.56393896,101.2395,0.250301,0.032008,-0.17459154816055,19.93,23.85,1.60269999504089,0.772859249999999,,0.02,0,1,0.18143287185427248
98,2021-04-06 00:00:00,104.33,-0.0300000000000011,-0.000287466462246,1833.0,191.053,1.8987,3.14000000000001,83.89936872,101.2868,0.243513,0.030045,-0.171665323418254,20.01,23.85,1.60549998283386,0.7258032,,0.02,0,1,0.17315233306374692
99,2021-04-02 00:00:00,104.36,0.340000000000003,0.0032686021918862,1776.0,185.0055,1.8673,-20.41,84.73794312,101.2313,0.231562,0.030906,-0.162927443191977,20.21,23.85,1.61640000343323,0.746194949999999,,0.02,0,1,0.1680170726196883
100,2021-04-01 00:00:00,104.02,0.0899999999999892,0.0008659674781101,1172.0,122.0478,2.0714,-5.13999999999997,84.52829952,101.191,0.230594,0.027957,-0.16466583470862,20.16,23.85,1.6191999912262,0.674716499999999,,0.02,0,1,0.16144581526668403
101,2021-03-31 00:00:00,103.93,-0.0699999999999932,-0.0006730769230768,1034.0,107.4515,2.1228,4.63999999999998,83.73165384,101.1283,0.241226,0.027704,-0.172025497907114,19.97,23.85,1.62189996242523,0.668205450000003,,0.02,0,1,0.16677353891298738
102,2021-03-30 00:00:00,104.0,-0.129999999999995,-0.0012484394506866,2567.0,266.9828,2.0764,8.25,84.2767272,101.1438,0.23403,0.028239,-0.166763289494759,20.1,23.85,1.6246999502182,0.6812037,,0.02,0,1,0.16382342217181503
103,2021-03-29 00:00:00,104.13,0.0999999999999943,0.0009612611746611,2171.0,225.8165,1.9939,-5.01999999999998,84.31865592,101.1377,0.234957,0.029586,-0.166298463184351,20.11,23.85,1.62740004062653,0.71366355,,0.02,0,1,0.16701559348014175
104,2021-03-26 00:00:00,104.03,0.0300000000000011,0.0002884615384615,5920.0,615.9949,2.0441,-1.47000000000004,84.82180056,101.038,0.226454,0.029613,-0.160496045448247,20.23,23.85,1.63559997081757,0.713592000000001,,0.02,0,1,0.162507294937452
105,2021-03-25 00:00:00,104.0,-0.0699999999999932,-0.0006726241952531,2374.0,246.9394,2.0588,4.58000000000003,84.23479848,101.0404,0.234644,0.029291,-0.166325564031813,20.09,23.85,1.63839995861053,0.705864599999999,,0.02,0,1,0.1661067285247763
106,2021-03-24 00:00:00,104.07,-0.420000000000002,-0.0040195233993683,2912.0,303.2266,2.013,25.52,84.2767272,101.048,0.234861,0.029907,-0.165973327527512,20.1,23.85,1.64110004901886,0.720746999999998,,0.02,0,1,0.1672855688789059
107,2021-03-23 00:00:00,104.49,-0.25,-0.002386862707657,3474.0,363.648,1.7578,15.18,85.07337288,100.9629,0.228234,0.034935,-0.157379860523024,20.29,23.85,1.6438000202179,0.841213349999998,,0.02,0,1,0.17391654488842345
